1503.01,61.2181,646.774,160.059,6.489,104.123
1501.14,61.5658,646.971,160.059,6.4895,104.122
1499.26,61.9153,647.16,160.059,6.4898,104.122
1497.39,62.2631,647.363,160.058,6.4903,104.122
1495.52,62.6115,647.556,160.058,6.4895,104.122
1493.64,62.9608,647.74,160.059,6.4894,104.123
1491.76,63.3088,647.938,160.059,6.4891,104.122
1489.89,63.6568,648.131,160.059,6.4897,104.122
1488.02,64.0051,648.331,160.059,6.4899,104.122
1486.15,64.3534,648.53,160.059,6.4898,104.122
1484.28,64.7019,648.73,160.059,6.4902,104.122
1482.4,65.0497,648.921,160.059,6.4899,104.122
1480.53,65.3984,649.11,160.059,6.4904,104.122
1478.65,65.7467,649.302,160.059,6.4894,104.122
1476.78,66.0957,649.497,160.059,6.4897,104.122
1474.91,66.4434,649.697,160.058,6.4895,104.122
1473.03,66.7917,649.878,160.059,6.4894,104.122
1471.16,67.1404,650.078,160.059,6.4895,104.122
1469.29,67.4888,650.273,160.059,6.4891,104.122
1467.42,67.8372,650.472,160.059,6.4897,104.122
1465.54,68.1849,650.661,160.059,6.4894,104.122
1463.66,68.534,650.846,160.059,6.4894,104.122
1461.8,68.8815,651.049,160.059,6.4893,104.122
1459.92,69.2304,651.239,160.059,6.4893,104.122
1458.05,69.5788,651.444,160.059,6.4897,104.122
1456.17,69.9265,651.632,160.059,6.4896,104.122
1454.3,70.2742,651.828,160.059,6.4893,104.122
1452.43,70.6225,652.024,160.058,6.4893,104.122
1450.56,70.9716,652.216,160.059,6.489,104.123
1448.68,71.3194,652.409,160.059,6.4892,104.123
1446.8,71.6679,652.592,160.059,6.4889,104.123
1444.94,72.0164,652.803,160.059,6.4898,104.122
1443.06,72.3648,652.998,160.059,6.4888,104.122
1441.19,72.7118,653.192,160.058,6.4899,104.122
1439.31,73.0608,653.374,160.059,6.4887,104.122
1437.44,73.4101,653.563,160.06,6.4888,104.123
1435.57,73.7577,653.769,160.059,6.4896,104.122
1433.69,74.1051,653.964,160.058,6.4888,104.122
1431.83,74.4539,654.168,160.058,6.4894,104.122
1429.95,74.8036,654.361,160.059,6.4895,104.122
1428.08,75.1513,654.558,160.059,6.4899,104.122
1426.2,75.4996,654.746,160.059,6.4896,104.122
1424.33,75.8469,654.939,160.058,6.4891,104.122
1422.45,76.1963,655.135,160.059,6.4893,104.122
1420.58,76.5454,655.324,160.059,6.4891,104.122
1418.71,76.8928,655.525,160.059,6.4896,104.122
1416.83,77.2416,655.723,160.059,6.4899,104.122
1414.96,77.5892,655.921,160.059,6.4895,104.122
1413.08,77.9382,656.104,160.059,6.489,104.122
1411.21,78.2861,656.294,160.058,6.4881,104.122
