1252.11,50.4414,644.029,144.519,23.0694,94.8401
1250.62,54.3847,646.143,144.519,23.0697,94.84
1249.12,58.3275,648.253,144.52,23.0694,94.8401
1247.63,62.2701,650.365,144.52,23.0693,94.8402
1246.14,66.2105,652.48,144.519,23.0694,94.8398
1244.64,70.154,654.591,144.519,23.0694,94.8399
1243.15,74.0963,656.702,144.519,23.069,94.8399
1241.65,78.0388,658.814,144.519,23.0693,94.84
1240.15,81.983,660.925,144.52,23.0696,94.8402
1238.66,85.9235,663.039,144.519,23.0693,94.8398
1237.16,89.8674,665.149,144.519,23.0695,94.8401
1235.67,93.8111,667.261,144.52,23.0694,94.8403
1234.17,97.7519,669.374,144.519,23.0696,94.8401
1232.68,101.692,671.487,144.518,23.0694,94.8397
1231.18,105.636,673.598,144.519,23.0693,94.84
1229.69,109.579,675.71,144.519,23.0692,94.84
1228.19,113.522,677.822,144.519,23.0693,94.8399
1226.7,117.465,679.933,144.519,23.0696,94.84
1225.2,121.408,682.045,144.52,23.0693,94.8401
1223.71,125.349,684.159,144.519,23.0692,94.8397
1222.22,129.291,686.271,144.519,23.069,94.8398
1220.72,133.236,688.382,144.52,23.0697,94.8401
1219.22,137.178,690.494,144.519,23.0693,94.84
1217.73,141.119,692.606,144.519,23.0692,94.8399
1216.23,145.064,694.717,144.52,23.0693,94.8402
1214.74,149.007,696.828,144.52,23.0697,94.8404
1213.24,152.947,698.942,144.519,23.0693,94.8399
1211.75,156.887,701.055,144.518,23.0689,94.8395
1210.25,160.833,703.165,144.519,23.0695,94.84
1208.76,164.776,705.277,144.52,23.0695,94.8401
1207.26,168.718,707.39,144.52,23.0699,94.8401
1205.77,172.66,709.504,144.519,23.0697,94.84
1204.28,176.602,711.623,144.518,23.0697,94.8393
1202.78,180.546,713.732,144.519,23.0702,94.8397
1201.28,184.489,715.84,144.52,23.0699,94.84
1199.79,188.429,717.953,144.519,23.07,94.8397
1198.29,192.374,720.063,144.519,23.0699,94.8399
1196.8,196.317,722.173,144.52,23.07,94.8402
1195.3,200.259,724.286,144.519,23.0699,94.84
1193.81,204.199,726.4,144.518,23.0697,94.8396
1192.31,208.142,728.512,144.519,23.0699,94.8398
1190.82,212.085,730.624,144.519,23.0698,94.8396
1189.32,216.029,732.734,144.52,23.07,94.8402
1187.83,219.971,734.849,144.519,23.0698,94.8398
1186.34,223.912,736.965,144.518,23.0701,94.8394
1184.84,227.855,739.077,144.519,23.07,94.8394
1183.34,231.799,741.189,144.519,23.0704,94.8397
1181.85,235.741,743.306,144.519,23.0703,94.8393
1180.35,239.685,745.415,144.52,23.0707,94.8397
1178.86,243.626,747.53,144.519,23.0706,94.8392
